course_id,year,month,day,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course,df1,df2,df3
101313,2021,4,18,2021-04-18-18-00,2021-04-18-18-02,2021-04-18-18-03,2021-04-18-18-05,2021-04-18-17-59,2021-04-18-18-02,2021-04-18-18-03,2021-04-18-18-05,1,0,0.5,1,12,38,0.002083333,0.000694444,0.001388889
101315,2021,4,18,2021-04-18-19-05,2021-04-18-19-07,2021-04-18-19-08,2021-04-18-19-10,2021-04-18-19-03,2021-04-18-19-05,2021-04-18-19-06,2021-04-18-19-09,0,1,1,0.5,13,39,0.001388889,0.000694444,0.002083333
101317,2021,4,18,2021-04-18-20-08,2021-04-18-20-09,2021-04-18-20-10,2021-04-18-20-12,2021-04-18-20-08,2021-04-18-20-10,2021-04-18-20-11,2021-04-18-20-13,1,0,0,0.5,14,40,0.001388889,0.000694444,0.001388889
101319,2021,4,18,2021-04-18-21-25,2021-04-18-21-26,2021-04-18-21-27,2021-04-18-21-29,2021-04-18-21-23,2021-04-18-21-24,2021-04-18-21-25,2021-04-18-21-29,1,0,1,0.5,15,41,0.000694444,0.000694444,0.002777778
101015,2021,4,19,2021-04-19-05-32,2021-04-19-05-33,2021-04-19-05-35,2021-04-19-05-37,2021-04-19-05-31,2021-04-19-05-32,2021-04-19-05-34,2021-04-19-05-37,0.5,0.5,0,0,1,42,0.000694444,0.001388889,0.002083333
101017,2021,4,19,2021-04-19-06-53,2021-04-19-06-54,2021-04-19-06-56,2021-04-19-06-58,2021-04-19-06-51,2021-04-19-06-53,2021-04-19-06-54,2021-04-19-06-57,0.5,1,0,1,2,43,0.001388889,0.000694444,0.002083333
101019,2021,4,19,2021-04-19-08-09,2021-04-19-08-11,2021-04-19-08-13,2021-04-19-08-16,2021-04-19-08-10,2021-04-19-08-11,2021-04-19-08-13,2021-04-19-08-16,0,1,0.5,0,3,44,0.000694444,0.001388889,0.002083333
101021,2021,4,19,2021-04-19-09-33,2021-04-19-09-35,2021-04-19-09-37,2021-04-19-09-40,2021-04-19-09-41,2021-04-19-09-44,2021-04-19-09-46,2021-04-19-09-49,2,1,1,0,4,45,0.002083333,0.001388889,0.002083333
101023,2021,4,19,2021-04-19-11-03,2021-04-19-11-05,2021-04-19-11-07,2021-04-19-11-10,2021-04-19-11-02,2021-04-19-11-05,2021-04-19-11-08,2021-04-19-11-12,2,0.5,0,0.5,5,46,0.002083333,0.002083333,0.002777778
101025,2021,4,19,2021-04-19-12-19,2021-04-19-12-21,2021-04-19-12-23,2021-04-19-12-26,2021-04-19-12-18,2021-04-19-12-21,2021-04-19-12-26,2021-04-19-12-29,2,1,0.5,1,6,47,0.002083333,0.003472222,0.002083333
101027,2021,4,19,2021-04-19-13-35,2021-04-19-13-37,2021-04-19-13-39,2021-04-19-13-42,2021-04-19-13-36,2021-04-19-13-38,2021-04-19-13-40,2021-04-19-13-46,0,1,1.5,0,7,48,0.001388889,0.001388889,0.004166667
101029,2021,4,19,2021-04-19-14-51,2021-04-19-14-53,2021-04-19-14-55,2021-04-19-14-58,2021-04-19-14-51,2021-04-19-14-53,2021-04-19-14-55,2021-04-19-15-00,1,1,2,0,8,49,0.001388889,0.001388889,0.003472222
101031,2021,4,19,2021-04-19-16-09,2021-04-19-16-11,2021-04-19-16-13,2021-04-19-16-16,2021-04-19-16-08,2021-04-19-16-10,2021-04-19-16-12,2021-04-19-16-15,1.5,1,1,0.5,9,50,0.001388889,0.001388889,0.002083333
101033,2021,4,19,2021-04-19-17-34,2021-04-19-17-36,2021-04-19-17-38,2021-04-19-17-41,2021-04-19-17-37,2021-04-19-17-39,2021-04-19-17-41,2021-04-19-17-45,2,0,1,0,10,51,0.001388889,0.001388889,0.002777778
101035,2021,4,19,2021-04-19-18-50,2021-04-19-18-52,2021-04-19-18-54,2021-04-19-18-57,2021-04-19-18-50,2021-04-19-18-52,2021-04-19-18-53,2021-04-19-18-55,2,0,0,0.5,11,52,0.001388889,0.000694444,0.001388889
101037,2021,4,19,2021-04-19-20-03,2021-04-19-20-04,2021-04-19-20-06,2021-04-19-20-08,2021-04-19-20-03,2021-04-19-20-05,2021-04-19-20-06,2021-04-19-20-09,1,0,0,1,12,53,0.001388889,0.000694444,0.002083333
101015,2021,4,20,2021-04-20-05-32,2021-04-20-05-33,2021-04-20-05-35,2021-04-20-05-37,2021-04-20-05-32,2021-04-20-05-33,2021-04-20-05-35,2021-04-20-05-37,0,1,1,1,1,54,0.000694444,0.001388889,0.001388889
101017,2021,4,20,2021-04-20-06-53,2021-04-20-06-54,2021-04-20-06-56,2021-04-20-06-58,2021-04-20-06-53,2021-04-20-06-54,2021-04-20-06-56,2021-04-20-06-59,1,1,0,1,2,55,0.000694444,0.001388889,0.002083333
101019,2021,4,20,2021-04-20-08-09,2021-04-20-08-11,2021-04-20-08-13,2021-04-20-08-16,2021-04-20-08-10,2021-04-20-08-11,2021-04-20-08-12,2021-04-20-08-15,1,0,1,1,3,56,0.000694444,0.000694444,0.002083333
101021,2021,4,20,2021-04-20-09-33,2021-04-20-09-35,2021-04-20-09-37,2021-04-20-09-40,2021-04-20-09-34,2021-04-20-09-35,2021-04-20-09-37,2021-04-20-09-40,1,1,1,0.5,4,57,0.000694444,0.001388889,0.002083333
101023,2021,4,20,2021-04-20-11-03,2021-04-20-11-05,2021-04-20-11-07,2021-04-20-11-10,2021-04-20-11-03,2021-04-20-11-06,2021-04-20-11-08,2021-04-20-11-12,2,1,1,0,5,58,0.002083333,0.001388889,0.002777778
101025,2021,4,20,2021-04-20-12-19,2021-04-20-12-21,2021-04-20-12-23,2021-04-20-12-26,2021-04-20-12-20,2021-04-20-12-23,2021-04-20-12-24,2021-04-20-12-30,1,0.5,1,0,6,59,0.002083333,0.000694444,0.004166667
101027,2021,4,20,2021-04-20-13-35,2021-04-20-13-37,2021-04-20-13-39,2021-04-20-13-42,2021-04-20-13-35,2021-04-20-13-37,2021-04-20-13-38,2021-04-20-13-43,1,0.5,1,1,7,60,0.001388889,0.000694444,0.003472222
101029,2021,4,20,2021-04-20-14-51,2021-04-20-14-53,2021-04-20-14-55,2021-04-20-14-58,2021-04-20-14-51,2021-04-20-14-53,2021-04-20-14-54,2021-04-20-14-57,0.5,0,2,1,8,61,0.001388889,0.000694444,0.002083333
101031,2021,4,20,2021-04-20-16-09,2021-04-20-16-11,2021-04-20-16-13,2021-04-20-16-16,2021-04-20-16-09,2021-04-20-16-11,2021-04-20-16-13,2021-04-20-16-17,1,0,1,1,9,62,0.001388889,0.001388889,0.002777778
101033,2021,4,20,2021-04-20-17-34,2021-04-20-17-36,2021-04-20-17-38,2021-04-20-17-41,2021-04-20-17-41,2021-04-20-17-42,2021-04-20-17-45,2021-04-20-17-47,1,1,1,0,10,63,0.000694444,0.002083333,0.001388889
101035,2021,4,20,2021-04-20-18-50,2021-04-20-18-52,2021-04-20-18-54,2021-04-20-18-57,2021-04-20-18-55,2021-04-20-18-57,2021-04-20-19-00,2021-04-20-19-03,1,1,2,0.5,11,64,0.001388889,0.002083333,0.002083333
101037,2021,4,20,2021-04-20-20-03,2021-04-20-20-04,2021-04-20-20-06,2021-04-20-20-08,2021-04-20-20-06,2021-04-20-20-09,2021-04-20-20-10,2021-04-20-20-13,1,1,1,0,12,65,0.002083333,0.000694444,0.002083333
101015,2021,4,21,2021-04-21-05-32,2021-04-21-05-33,2021-04-21-05-35,2021-04-21-05-37,2021-04-21-05-33,2021-04-21-05-34,2021-04-21-05-35,2021-04-21-05-37,0,0,0,1,1,66,0.000694444,0.000694444,0.001388889
101017,2021,4,21,2021-04-21-06-53,2021-04-21-06-54,2021-04-21-06-56,2021-04-21-06-58,2021-04-21-06-54,2021-04-21-06-57,2021-04-21-07-00,2021-04-21-07-03,1,1,0,1,2,67,0.002083333,0.002083333,0.002083333
101019,2021,4,21,2021-04-21-08-09,2021-04-21-08-11,2021-04-21-08-13,2021-04-21-08-16,2021-04-21-08-16,2021-04-21-08-18,2021-04-21-08-20,2021-04-21-08-24,0.5,1,1,0,3,68,0.001388889,0.001388889,0.002777778
101021,2021,4,21,2021-04-21-09-33,2021-04-21-09-35,2021-04-21-09-37,2021-04-21-09-40,2021-04-21-09-38,2021-04-21-09-40,2021-04-21-09-42,2021-04-21-09-46,1,1,1,0,4,69,0.001388889,0.001388889,0.002777778
101023,2021,4,21,2021-04-21-11-03,2021-04-21-11-05,2021-04-21-11-07,2021-04-21-11-10,2021-04-21-11-04,2021-04-21-11-06,2021-04-21-11-08,2021-04-21-11-11,1,1,1,1,5,70,0.001388889,0.001388889,0.002083333
101025,2021,4,21,2021-04-21-12-19,2021-04-21-12-21,2021-04-21-12-23,2021-04-21-12-26,2021-04-21-12-23,2021-04-21-12-25,2021-04-21-12-27,2021-04-21-12-32,1,1,1,0,6,71,0.001388889,0.001388889,0.003472222
101027,2021,4,21,2021-04-21-13-35,2021-04-21-13-37,2021-04-21-13-39,2021-04-21-13-42,2021-04-21-13-39,2021-04-21-13-41,2021-04-21-13-45,2021-04-21-13-48,2,1,1,0.5,7,72,0.001388889,0.002777778,0.002083333
101029,2021,4,21,2021-04-21-14-51,2021-04-21-14-53,2021-04-21-14-55,2021-04-21-14-58,2021-04-21-14-53,2021-04-21-14-54,2021-04-21-14-56,2021-04-21-15-01,0,0,1,1,8,73,0.000694444,0.001388889,0.003472222
101031,2021,4,21,2021-04-21-16-09,2021-04-21-16-11,2021-04-21-16-13,2021-04-21-16-16,2021-04-21-16-07,2021-04-21-16-09,2021-04-21-16-12,2021-04-21-16-17,1,1,2,0,9,74,0.001388889,0.002083333,0.003472222
101033,2021,4,21,2021-04-21-17-34,2021-04-21-17-36,2021-04-21-17-38,2021-04-21-17-41,2021-04-21-17-39,2021-04-21-17-42,2021-04-21-17-45,2021-04-21-17-49,2,1,2,1,10,75,0.002083333,0.002083333,0.002777778
101035,2021,4,21,2021-04-21-18-50,2021-04-21-18-52,2021-04-21-18-54,2021-04-21-18-57,2021-04-21-19-03,2021-04-21-19-05,2021-04-21-19-06,2021-04-21-19-09,1,0,0,0.5,11,76,0.001388889,0.000694444,0.002083333
101037,2021,4,21,2021-04-21-20-03,2021-04-21-20-04,2021-04-21-20-06,2021-04-21-20-08,2021-04-21-20-04,2021-04-21-20-05,2021-04-21-20-06,2021-04-21-20-09,0.5,0,0,1,12,77,0.000694444,0.000694444,0.002083333
101015,2021,4,22,2021-04-22-05-32,2021-04-22-05-33,2021-04-22-05-35,2021-04-22-05-37,2021-04-22-05-32,2021-04-22-05-33,2021-04-22-05-34,2021-04-22-05-37,0,0.5,1,1,1,78,0.000694444,0.000694444,0.002083333
101017,2021,4,22,2021-04-22-06-53,2021-04-22-06-54,2021-04-22-06-56,2021-04-22-06-58,2021-04-22-06-53,2021-04-22-06-54,2021-04-22-06-55,2021-04-22-07-00,1,1,1,0,2,79,0.000694444,0.000694444,0.003472222
101019,2021,4,22,2021-04-22-08-09,2021-04-22-08-11,2021-04-22-08-13,2021-04-22-08-16,2021-04-22-08-12,2021-04-22-08-14,2021-04-22-08-15,2021-04-22-08-17,0.5,1,0,1,3,80,0.001388889,0.000694444,0.001388889
101021,2021,4,22,2021-04-22-09-33,2021-04-22-09-35,2021-04-22-09-37,2021-04-22-09-40,2021-04-22-09-42,2021-04-22-09-45,2021-04-22-09-48,2021-04-22-09-52,2,0.5,3,0,4,81,0.002083333,0.002083333,0.002777778
101023,2021,4,22,2021-04-22-11-03,2021-04-22-11-05,2021-04-22-11-07,2021-04-22-11-10,2021-04-22-11-03,2021-04-22-11-06,2021-04-22-11-07,2021-04-22-11-12,2,1,1,0.5,5,82,0.002083333,0.000694444,0.003472222
101025,2021,4,22,2021-04-22-12-19,2021-04-22-12-21,2021-04-22-12-23,2021-04-22-12-26,2021-04-22-12-20,2021-04-22-12-23,2021-04-22-12-25,2021-04-22-12-32,1,0,2,0,6,83,0.002083333,0.001388889,0.004861111
101027,2021,4,22,2021-04-22-13-35,2021-04-22-13-37,2021-04-22-13-39,2021-04-22-13-42,2021-04-22-13-38,2021-04-22-13-41,2021-04-22-13-43,2021-04-22-13-48,0,1,1,0.5,7,84,0.002083333,0.001388889,0.003472222
101029,2021,4,22,2021-04-22-14-51,2021-04-22-14-53,2021-04-22-14-55,2021-04-22-14-58,2021-04-22-14-51,2021-04-22-14-52,2021-04-22-14-54,2021-04-22-14-57,1,1,1,0,8,85,0.000694444,0.001388889,0.002083333
101031,2021,4,22,2021-04-22-16-09,2021-04-22-16-11,2021-04-22-16-13,2021-04-22-16-16,2021-04-22-16-10,2021-04-22-16-12,2021-04-22-16-13,2021-04-22-16-15,0,1,0.5,1,9,86,0.001388889,0.000694444,0.001388889
101033,2021,4,22,2021-04-22-17-34,2021-04-22-17-36,2021-04-22-17-38,2021-04-22-17-41,2021-04-22-17-40,2021-04-22-17-43,2021-04-22-17-45,2021-04-22-17-49,2,1,2,0.5,10,87,0.002083333,0.001388889,0.002777778
101035,2021,4,22,2021-04-22-18-50,2021-04-22-18-52,2021-04-22-18-54,2021-04-22-18-57,2021-04-22-18-52,2021-04-22-18-54,2021-04-22-18-55,2021-04-22-18-59,1,0,1,0,11,88,0.001388889,0.000694444,0.002777778
101037,2021,4,22,2021-04-22-20-03,2021-04-22-20-04,2021-04-22-20-06,2021-04-22-20-08,2021-04-22-20-03,2021-04-22-20-04,2021-04-22-20-06,2021-04-22-20-09,0.5,0.5,0.5,0,12,89,0.000694444,0.001388889,0.002083333
101015,2021,4,23,2021-04-23-05-32,2021-04-23-05-33,2021-04-23-05-35,2021-04-23-05-37,2021-04-23-05-31,2021-04-23-05-32,2021-04-23-05-33,2021-04-23-05-36,0,0,1,1,1,1,0.000694444,0.000694444,0.002083333
101017,2021,4,23,2021-04-23-06-53,2021-04-23-06-54,2021-04-23-06-56,2021-04-23-06-58,2021-04-23-06-52,2021-04-23-06-53,2021-04-23-06-54,2021-04-23-06-57,0,0.5,0.5,0.5,2,2,0.000694444,0.000694444,0.002083333
101019,2021,4,23,2021-04-23-08-09,2021-04-23-08-11,2021-04-23-08-13,2021-04-23-08-16,2021-04-23-08-17,2021-04-23-08-19,2021-04-23-08-20,2021-04-23-08-24,1,0,0,0,3,3,0.001388889,0.000694444,0.002777778
101021,2021,4,23,2021-04-23-09-33,2021-04-23-09-35,2021-04-23-09-37,2021-04-23-09-40,2021-04-23-09-42,2021-04-23-09-43,2021-04-23-09-45,2021-04-23-09-47,0.5,0.5,1,0,4,4,0.000694444,0.001388889,0.001388889
101023,2021,4,23,2021-04-23-11-03,2021-04-23-11-05,2021-04-23-11-07,2021-04-23-11-10,2021-04-23-11-06,2021-04-23-11-09,2021-04-23-11-11,2021-04-23-11-16,0.5,1,1,0,5,5,0.002083333,0.001388889,0.003472222
101025,2021,4,23,2021-04-23-12-19,2021-04-23-12-21,2021-04-23-12-23,2021-04-23-12-26,2021-04-23-12-23,2021-04-23-12-26,2021-04-23-12-27,2021-04-23-12-32,1,1,2,0.5,6,6,0.002083333,0.000694444,0.003472222
101027,2021,4,23,2021-04-23-13-35,2021-04-23-13-37,2021-04-23-13-39,2021-04-23-13-42,2021-04-23-13-39,2021-04-23-13-40,2021-04-23-13-44,2021-04-23-13-48,0.5,1,1,0.5,7,7,0.000694444,0.002777778,0.002777778
101029,2021,4,23,2021-04-23-14-51,2021-04-23-14-53,2021-04-23-14-55,2021-04-23-14-58,2021-04-23-14-52,2021-04-23-14-54,2021-04-23-14-56,2021-04-23-15-00,0,0,2.5,0,8,8,0.001388889,0.001388889,0.002777778
101031,2021,4,23,2021-04-23-16-09,2021-04-23-16-11,2021-04-23-16-13,2021-04-23-16-16,2021-04-23-16-09,2021-04-23-16-10,2021-04-23-16-13,2021-04-23-16-17,0,2,1,0.5,9,9,0.000694444,0.002083333,0.002777778
101033,2021,4,23,2021-04-23-17-34,2021-04-23-17-36,2021-04-23-17-38,2021-04-23-17-41,2021-04-23-17-36,2021-04-23-17-38,2021-04-23-17-40,2021-04-23-17-45,1,1,2,0,10,10,0.001388889,0.001388889,0.003472222
101035,2021,4,23,2021-04-23-18-50,2021-04-23-18-52,2021-04-23-18-54,2021-04-23-18-57,2021-04-23-18-56,2021-04-23-18-59,2021-04-23-19-00,2021-04-23-19-05,2,1,0.5,0,11,11,0.002083333,0.000694444,0.003472222
101037,2021,4,23,2021-04-23-20-03,2021-04-23-20-04,2021-04-23-20-06,2021-04-23-20-08,2021-04-23-20-03,2021-04-23-20-06,2021-04-23-20-07,2021-04-23-20-09,2,0,1,0.5,12,12,0.002083333,0.000694444,0.001388889
101291,2021,4,24,2021-04-24-05-30,2021-04-24-05-31,2021-04-24-05-32,2021-04-24-05-34,2021-04-24-05-29,2021-04-24-05-30,2021-04-24-05-32,2021-04-24-05-33,0,1,0,1,1,13,0.000694444,0.001388889,0.000694444
101293,2021,4,24,2021-04-24-06-30,2021-04-24-06-31,2021-04-24-06-32,2021-04-24-06-34,2021-04-24-06-28,2021-04-24-06-30,2021-04-24-06-31,2021-04-24-06-33,0,0,0.5,0.5,2,14,0.001388889,0.000694444,0.001388889
101295,2021,4,24,2021-04-24-07-40,2021-04-24-07-42,2021-04-24-07-43,2021-04-24-07-45,2021-04-24-07-39,2021-04-24-07-40,2021-04-24-07-41,2021-04-24-07-45,1,0,0.5,0,3,15,0.000694444,0.000694444,0.002777778
101297,2021,4,24,2021-04-24-08-45,2021-04-24-08-47,2021-04-24-08-48,2021-04-24-08-50,2021-04-24-08-44,2021-04-24-08-46,2021-04-24-08-47,2021-04-24-08-49,0,0,0,1,4,16,0.001388889,0.000694444,0.001388889
101299,2021,4,24,2021-04-24-10-02,2021-04-24-10-04,2021-04-24-10-05,2021-04-24-10-07,2021-04-24-10-05,2021-04-24-10-07,2021-04-24-10-08,2021-04-24-10-12,0.5,0,1,0,5,17,0.001388889,0.000694444,0.002777778
101301,2021,4,24,2021-04-24-11-14,2021-04-24-11-16,2021-04-24-11-17,2021-04-24-11-19,2021-04-24-11-13,2021-04-24-11-16,2021-04-24-11-17,2021-04-24-11-20,2,0.5,1,0,6,18,0.002083333,0.000694444,0.002083333
101303,2021,4,24,2021-04-24-12-19,2021-04-24-12-21,2021-04-24-12-22,2021-04-24-12-24,2021-04-24-12-19,2021-04-24-12-22,2021-04-24-12-23,2021-04-24-12-25,2,0.5,1,0,7,19,0.002083333,0.000694444,0.001388889
101305,2021,4,24,2021-04-24-13-24,2021-04-24-13-26,2021-04-24-13-27,2021-04-24-13-29,2021-04-24-13-25,2021-04-24-13-26,2021-04-24-13-27,2021-04-24-13-30,0,0.5,0.5,0,8,20,0.000694444,0.000694444,0.002083333
101307,2021,4,24,2021-04-24-14-29,2021-04-24-14-31,2021-04-24-14-32,2021-04-24-14-34,2021-04-24-14-29,2021-04-24-14-31,2021-04-24-14-32,2021-04-24-14-36,1,0,0.5,0,9,21,0.001388889,0.000694444,0.002777778
101309,2021,4,24,2021-04-24-15-39,2021-04-24-15-41,2021-04-24-15-42,2021-04-24-15-44,2021-04-24-15-42,2021-04-24-15-44,2021-04-24-15-45,2021-04-24-15-47,1,0.5,0.5,0,10,22,0.001388889,0.000694444,0.001388889
101311,2021,4,24,2021-04-24-16-55,2021-04-24-16-57,2021-04-24-16-58,2021-04-24-17-00,2021-04-24-16-57,2021-04-24-16-59,2021-04-24-17-00,2021-04-24-17-03,1,0.5,0,0,11,23,0.001388889,0.000694444,0.002083333
101313,2021,4,24,2021-04-24-18-00,2021-04-24-18-02,2021-04-24-18-03,2021-04-24-18-05,2021-04-24-18-03,2021-04-24-18-06,2021-04-24-18-07,2021-04-24-18-09,2,0,0,0.5,12,24,0.002083333,0.000694444,0.001388889
101315,2021,4,24,2021-04-24-19-05,2021-04-24-19-07,2021-04-24-19-08,2021-04-24-19-10,2021-04-24-19-05,2021-04-24-19-07,2021-04-24-19-08,2021-04-24-19-11,1,0,1,0.5,13,25,0.001388889,0.000694444,0.002083333
101317,2021,4,24,2021-04-24-20-08,2021-04-24-20-09,2021-04-24-20-10,2021-04-24-20-12,2021-04-24-20-10,2021-04-24-20-13,2021-04-24-20-14,2021-04-24-20-17,2,0.5,1,0.5,14,26,0.002083333,0.000694444,0.002083333
101319,2021,4,24,2021-04-24-21-25,2021-04-24-21-26,2021-04-24-21-27,2021-04-24-21-29,2021-04-24-21-25,2021-04-24-21-27,2021-04-24-21-28,2021-04-24-21-31,1,0,0,1,15,27,0.001388889,0.000694444,0.002083333
101291,2021,4,25,2021-04-25-05-30,2021-04-25-05-31,2021-04-25-05-32,2021-04-25-05-34,2021-04-25-05-28,2021-04-25-05-29,2021-04-25-05-30,2021-04-25-05-33,0,0,0,1,1,28,0.000694444,0.000694444,0.002083333
101295,2021,4,25,2021-04-25-07-40,2021-04-25-07-42,2021-04-25-07-43,2021-04-25-07-45,2021-04-25-07-39,2021-04-25-07-40,2021-04-25-07-41,2021-04-25-07-43,1,0,1,1,2,29,0.000694444,0.000694444,0.001388889
101297,2021,4,25,2021-04-25-08-45,2021-04-25-08-47,2021-04-25-08-48,2021-04-25-08-50,2021-04-25-08-44,2021-04-25-08-45,2021-04-25-08-46,2021-04-25-08-49,1,1,0,1,3,30,0.000694444,0.000694444,0.002083333
101299,2021,4,25,2021-04-25-10-02,2021-04-25-10-04,2021-04-25-10-05,2021-04-25-10-07,2021-04-25-10-02,2021-04-25-10-04,2021-04-25-10-06,2021-04-25-10-07,1,0,1,1,4,31,0.001388889,0.001388889,0.000694444
101301,2021,4,25,2021-04-25-11-14,2021-04-25-11-16,2021-04-25-11-17,2021-04-25-11-19,2021-04-25-11-16,2021-04-25-11-18,2021-04-25-11-19,2021-04-25-11-23,1.5,0,0,0,5,32,0.001388889,0.000694444,0.002777778
101303,2021,4,25,2021-04-25-12-19,2021-04-25-12-21,2021-04-25-12-22,2021-04-25-12-24,2021-04-25-12-18,2021-04-25-12-20,2021-04-25-12-21,2021-04-25-12-23,1,1,0,1,6,33,0.001388889,0.000694444,0.001388889
101305,2021,4,25,2021-04-25-13-24,2021-04-25-13-26,2021-04-25-13-27,2021-04-25-13-29,2021-04-25-13-22,2021-04-25-13-24,2021-04-25-13-26,2021-04-25-13-29,1,1,0,1,7,34,0.001388889,0.001388889,0.002083333
101307,2021,4,25,2021-04-25-14-29,2021-04-25-14-31,2021-04-25-14-32,2021-04-25-14-34,2021-04-25-14-31,2021-04-25-14-33,2021-04-25-14-34,2021-04-25-14-37,1,1,0,0,8,35,0.001388889,0.000694444,0.002083333
101309,2021,4,25,2021-04-25-15-39,2021-04-25-15-41,2021-04-25-15-42,2021-04-25-15-44,2021-04-25-15-39,2021-04-25-15-41,2021-04-25-15-43,2021-04-25-15-45,1.5,1,1,1,9,36,0.001388889,0.001388889,0.001388889
101311,2021,4,25,2021-04-25-16-55,2021-04-25-16-57,2021-04-25-16-58,2021-04-25-17-00,2021-04-25-16-56,2021-04-25-16-59,2021-04-25-17-00,2021-04-25-17-03,1,0,0,0,10,37,0.002083333,0.000694444,0.002083333
101313,2021,4,25,2021-04-25-18-00,2021-04-25-18-02,2021-04-25-18-03,2021-04-25-18-05,2021-04-25-18-01,2021-04-25-18-02,2021-04-25-18-05,2021-04-25-18-09,1,2,0,1,11,38,0.000694444,0.002083333,0.002777778
101315,2021,4,25,2021-04-25-19-05,2021-04-25-19-07,2021-04-25-19-08,2021-04-25-19-10,2021-04-25-19-05,2021-04-25-19-08,2021-04-25-19-08,2021-04-25-19-11,2,0,0,0,12,39,0.002083333,0,0.002083333
101317,2021,4,25,2021-04-25-20-08,2021-04-25-20-09,2021-04-25-20-10,2021-04-25-20-12,2021-04-25-20-10,2021-04-25-20-11,2021-04-25-20-12,2021-04-25-20-16,0.5,1,0,0,13,40,0.000694444,0.000694444,0.002777778
101319,2021,4,25,2021-04-25-21-25,2021-04-25-21-26,2021-04-25-21-27,2021-04-25-21-29,2021-04-25-21-26,2021-04-25-21-27,2021-04-25-21-28,2021-04-25-21-31,1,1,0.5,0,14,41,0.000694444,0.000694444,0.002083333
101015,2021,4,26,2021-04-26-05-32,2021-04-26-05-33,2021-04-26-05-35,2021-04-26-05-37,2021-04-26-05-32,2021-04-26-05-33,2021-04-26-05-34,2021-04-26-05-37,0.5,0.5,1,0,1,42,0.000694444,0.000694444,0.002083333
101017,2021,4,26,2021-04-26-06-53,2021-04-26-06-54,2021-04-26-06-56,2021-04-26-06-58,2021-04-26-06-53,2021-04-26-06-54,2021-04-26-06-55,2021-04-26-06-57,1,0,0,1,2,43,0.000694444,0.000694444,0.001388889
101019,2021,4,26,2021-04-26-08-09,2021-04-26-08-11,2021-04-26-08-13,2021-04-26-08-16,2021-04-26-08-19,2021-04-26-08-21,2021-04-26-08-22,2021-04-26-08-25,1,0.5,0.5,0.5,3,44,0.001388889,0.000694444,0.002083333
101021,2021,4,26,2021-04-26-09-33,2021-04-26-09-35,2021-04-26-09-37,2021-04-26-09-40,2021-04-26-09-35,2021-04-26-09-38,2021-04-26-09-39,2021-04-26-09-43,1,0,0.5,1,4,45,0.002083333,0.000694444,0.002777778
101023,2021,4,26,2021-04-26-11-03,2021-04-26-11-05,2021-04-26-11-07,2021-04-26-11-10,2021-04-26-11-04,2021-04-26-11-05,2021-04-26-11-07,2021-04-26-11-12,0,1,0.5,0,5,46,0.000694444,0.001388889,0.003472222
101025,2021,4,26,2021-04-26-12-19,2021-04-26-12-21,2021-04-26-12-23,2021-04-26-12-26,2021-04-26-12-20,2021-04-26-12-22,2021-04-26-12-23,2021-04-26-12-28,1.5,1,1,0.5,6,47,0.001388889,0.000694444,0.003472222
101027,2021,4,26,2021-04-26-13-35,2021-04-26-13-37,2021-04-26-13-39,2021-04-26-13-42,2021-04-26-13-36,2021-04-26-13-38,2021-04-26-13-40,2021-04-26-13-44,2,1,1,0,7,48,0.001388889,0.001388889,0.002777778
101029,2021,4,26,2021-04-26-14-51,2021-04-26-14-53,2021-04-26-14-55,2021-04-26-14-58,2021-04-26-14-52,2021-04-26-14-54,2021-04-26-14-56,2021-04-26-14-59,1,0,1,1,8,49,0.001388889,0.001388889,0.002083333
101031,2021,4,26,2021-04-26-16-09,2021-04-26-16-11,2021-04-26-16-13,2021-04-26-16-16,2021-04-26-16-12,2021-04-26-16-15,2021-04-26-16-16,2021-04-26-16-19,2,0.5,0,0,9,50,0.002083333,0.000694444,0.002083333
101033,2021,4,26,2021-04-26-17-34,2021-04-26-17-36,2021-04-26-17-38,2021-04-26-17-41,2021-04-26-17-40,2021-04-26-17-42,2021-04-26-17-43,2021-04-26-17-47,1,1,2,0,10,51,0.001388889,0.000694444,0.002777778
101035,2021,4,26,2021-04-26-18-50,2021-04-26-18-52,2021-04-26-18-54,2021-04-26-18-57,2021-04-26-18-56,2021-04-26-18-58,2021-04-26-19-00,2021-04-26-19-05,1.5,0,3,1,11,52,0.001388889,0.001388889,0.003472222
101037,2021,4,26,2021-04-26-20-03,2021-04-26-20-04,2021-04-26-20-06,2021-04-26-20-08,2021-04-26-20-03,2021-04-26-20-05,2021-04-26-20-06,2021-04-26-20-09,1,0,0,0,12,53,0.001388889,0.000694444,0.002083333
101015,2021,4,27,2021-04-27-05-32,2021-04-27-05-33,2021-04-27-05-35,2021-04-27-05-37,2021-04-27-05-31,2021-04-27-05-32,2021-04-27-05-34,2021-04-27-05-37,0,0,0,1,1,54,0.000694444,0.001388889,0.002083333
101017,2021,4,27,2021-04-27-06-53,2021-04-27-06-54,2021-04-27-06-56,2021-04-27-06-58,2021-04-27-06-52,2021-04-27-06-54,2021-04-27-06-55,2021-04-27-06-57,2,0,1,1,2,55,0.001388889,0.000694444,0.001388889
